44.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
Execute Anonymous: Array_Operations obj = new Array_Operations();
Execute Anonymous: obj.Assending(); 
Execute Anonymous: obj.Descending();
08:23:41.1 (1088867)|USER_INFO|[EXTERNAL]|0056F00000ATCAZ|ayman.shaikh@gmail.com|Pacific Standard Time|GMT-07:00
08:23:41.1 (1109868)|EXECUTION_STARTED
08:23:41.1 (1113603)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
08:23:41.1 (9859915)|VARIABLE_SCOPE_BEGIN|[1]|obj|Array_Operations|true|false
08:23:41.1 (9968550)|HEAP_ALLOCATE|[72]|Bytes:3
08:23:41.1 (9996692)|HEAP_ALLOCATE|[77]|Bytes:152
08:23:41.1 (10008040)|HEAP_ALLOCATE|[342]|Bytes:408
08:23:41.1 (10020437)|HEAP_ALLOCATE|[355]|Bytes:408
08:23:41.1 (10031247)|HEAP_ALLOCATE|[467]|Bytes:48
08:23:41.1 (10053680)|HEAP_ALLOCATE|[139]|Bytes:6
08:23:41.1 (10076324)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
08:23:41.1 (10104538)|STATEMENT_EXECUTE|[1]
08:23:41.1 (10107227)|STATEMENT_EXECUTE|[1]
08:23:41.1 (10110177)|HEAP_ALLOCATE|[1]|Bytes:4
08:23:41.1 (10115806)|HEAP_ALLOCATE|[1]|Bytes:5
08:23:41.1 (10141965)|METHOD_ENTRY|[1]|01p6F00000MPtB2|Array_Operations.Array_Operations()
08:23:41.1 (10148127)|STATEMENT_EXECUTE|[1]
08:23:41.1 (10151265)|STATEMENT_EXECUTE|[1]
08:23:41.1 (10176554)|HEAP_ALLOCATE|[50]|Bytes:5
08:23:41.1 (10195156)|HEAP_ALLOCATE|[56]|Bytes:5
08:23:41.1 (10202660)|HEAP_ALLOCATE|[64]|Bytes:7
08:23:41.1 (10218349)|SYSTEM_MODE_ENTER|false
08:23:41.1 (10228841)|HEAP_ALLOCATE|[1]|Bytes:5
08:23:41.1 (10234813)|SYSTEM_MODE_EXIT|false
08:23:41.1 (10243848)|METHOD_EXIT|[1]|Array_Operations
08:23:41.1 (10255962)|HEAP_ALLOCATE|[1]|Bytes:4
08:23:41.1 (10276510)|SYSTEM_MODE_ENTER|false
08:23:41.1 (10294429)|HEAP_ALLOCATE|[1]|Bytes:5
08:23:41.1 (10304606)|CONSTRUCTOR_ENTRY|[1]|01p6F00000MPtB2|<init>()|Array_Operations
08:23:41.1 (10331654)|VARIABLE_SCOPE_BEGIN|[1]|this|Array_Operations|true|false
08:23:41.1 (10372449)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x171e4347
08:23:41.1 (10382901)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
08:23:41.1 (10390119)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
08:23:41.1 (10421579)|STATEMENT_EXECUTE|[1]
08:23:41.1 (10425790)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
08:23:41.1 (10434867)|CONSTRUCTOR_EXIT|[1]|01p6F00000MPtB2|<init>()|Array_Operations
08:23:41.1 (10442329)|SYSTEM_MODE_EXIT|false
08:23:41.1 (10459228)|VARIABLE_ASSIGNMENT|[1]|obj|{}|0x171e4347
08:23:41.1 (10466342)|STATEMENT_EXECUTE|[2]
08:23:41.1 (10484445)|SYSTEM_MODE_ENTER|false
08:23:41.1 (10497921)|HEAP_ALLOCATE|[2]|Bytes:5
08:23:41.1 (10518448)|METHOD_ENTRY|[2]|01p6F00000MPtB2|Array_Operations.Assending()
08:23:41.1 (10540590)|VARIABLE_SCOPE_BEGIN|[18]|this|Array_Operations|true|false
08:23:41.1 (10555285)|VARIABLE_ASSIGNMENT|[18]|this|{}|0x171e4347
08:23:41.1 (10566111)|HEAP_ALLOCATE|[19]|Bytes:5
08:23:41.1 (10570652)|STATEMENT_EXECUTE|[18]
08:23:41.1 (10572463)|STATEMENT_EXECUTE|[19]
08:23:41.1 (10607034)|HEAP_ALLOCATE|[19]|Bytes:4
08:23:41.1 (10656954)|HEAP_ALLOCATE|[19]|Bytes:4
08:23:41.1 (10664012)|HEAP_ALLOCATE|[19]|Bytes:4
08:23:41.1 (10669114)|HEAP_ALLOCATE|[19]|Bytes:4
08:23:41.1 (10672818)|HEAP_ALLOCATE|[19]|Bytes:4
08:23:41.1 (10676294)|HEAP_ALLOCATE|[19]|Bytes:4
08:23:41.1 (10680101)|HEAP_ALLOCATE|[19]|Bytes:4
08:23:41.1 (10686173)|VARIABLE_SCOPE_BEGIN|[19]|integerList|List<Integer>|true|false
08:23:41.1 (10725510)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:28
08:23:41.1 (10743078)|VARIABLE_ASSIGNMENT|[19]|integerList|"List of size 6 too large to display"|0x551fc75b
08:23:41.1 (10751157)|STATEMENT_EXECUTE|[20]
08:23:41.1 (10754276)|VARIABLE_SCOPE_BEGIN|[20]|i|Integer|false|false
08:23:41.1 (10761466)|HEAP_ALLOCATE|[20]|Bytes:4
08:23:41.1 (10768362)|VARIABLE_ASSIGNMENT|[20]|i|0
08:23:41.1 (10801687)|STATEMENT_EXECUTE|[20]
08:23:41.1 (10804050)|STATEMENT_EXECUTE|[21]
08:23:41.1 (10807546)|VARIABLE_SCOPE_BEGIN|[21]|j|Integer|false|false
08:23:41.1 (10815440)|HEAP_ALLOCATE|[21]|Bytes:4
08:23:41.1 (10820845)|VARIABLE_ASSIGNMENT|[21]|j|1
08:23:41.1 (10838024)|STATEMENT_EXECUTE|[21]
08:23:41.1 (10840004)|STATEMENT_EXECUTE|[22]
08:23:41.1 (10842365)|VARIABLE_SCOPE_BEGIN|[22]|x|Integer|false|false
08:23:41.1 (10849590)|HEAP_ALLOCATE|[22]|Bytes:4
08:23:41.1 (10854199)|VARIABLE_ASSIGNMENT|[22]|x|0
08:23:41.1 (10862013)|HEAP_ALLOCATE|[23]|Bytes:8
08:23:41.1 (10867632)|HEAP_ALLOCATE|[23]|Bytes:8
08:23:41.1 (10872302)|STATEMENT_EXECUTE|[23]
08:23:41.1 (10873712)|STATEMENT_EXECUTE|[24]
08:23:41.1 (10876179)|HEAP_ALLOCATE|[24]|Bytes:8
08:23:41.1 (10881515)|VARIABLE_ASSIGNMENT|[24]|x|43
08:23:41.1 (10885276)|STATEMENT_EXECUTE|[25]
08:23:41.1 (10887795)|HEAP_ALLOCATE|[25]|Bytes:8
08:23:41.1 (10899689)|STATEMENT_EXECUTE|[26]
